region,long,lat,group,order,brate1544_thsnds_ch_pct
montana,-115.78331756591797,47.744571685791016,28,8296,-7.3604822
montana,-115.84060668945312,47.75603485107422,28,8297,-7.3604822
montana,-115.86925506591797,47.81332778930664,28,8298,-7.3604822
montana,-115.91508483886719,47.841976165771484,28,8299,-7.3604822
montana,-116.0296859741211,47.95656967163086,28,8300,-7.3604822
montana,-116.04114532470703,47.996673583984375,28,8301,-7.3604822
montana,-116.04686737060547,48.22012710571289,28,8302,-7.3604822
montana,-116.04114532470703,48.489418029785156,28,8303,-7.3604822
montana,-116.04114532470703,48.99361801147461,28,8304,-7.3604822
montana,-115.8463363647461,48.99361801147461,28,8305,-7.3604822
montana,-115.4853744506836,48.99361801147461,28,8306,-7.3604822
montana,-115.00408935546875,48.99361801147461,28,8307,-7.3604822
montana,-114.72334289550781,48.99361801147461,28,8308,-7.3604822
montana,-114.60301971435547,48.987892150878906,28,8309,-7.3604822
montana,-114.33372497558594,48.987892150878906,28,8310,-7.3604822
montana,-114.17903137207031,48.99361801147461,28,8311,-7.3604822
montana,-114.06443786621094,48.99361801147461,28,8312,-7.3604822
montana,-113.92692565917969,48.99361801147461,28,8313,-7.3604822
montana,-113.57742309570312,48.99361801147461,28,8314,-7.3604822
montana,-113.10186767578125,48.99361801147461,28,8315,-7.3604822
montana,-112.53463745117188,48.99361801147461,28,8316,-7.3604822
montana,-112.19659423828125,48.99361801147461,28,8317,-7.3604822
montana,-112.09346771240234,48.99361801147461,28,8318,-7.3604822
montana,-111.85855102539062,48.99361801147461,28,8319,-7.3604822
montana,-111.58352661132812,48.99361801147461,28,8320,-7.3604822
montana,-111.37726593017578,48.99361801147461,28,8321,-7.3604822
montana,-111.25121307373047,48.999351501464844,28,8322,-7.3604822
montana,-111.11943054199219,48.99361801147461,28,8323,-7.3604822
montana,-110.89025115966797,48.99361801147461,28,8324,-7.3604822
montana,-110.73555755615234,48.99361801147461,28,8325,-7.3604822
montana,-110.51782989501953,48.99361801147461,28,8326,-7.3604822
montana,-110.13967895507812,48.99361801147461,28,8327,-7.3604822
montana,-109.74433898925781,48.99361801147461,28,8328,-7.3604822
montana,-109.47504425048828,48.99361801147461,28,8329,-7.3604822
montana,-109.31461334228516,48.99361801147461,28,8330,-7.3604822
montana,-109.073974609375,48.99361801147461,28,8331,-7.3604822
montana,-108.79322814941406,48.99361801147461,28,8332,-7.3604822
montana,-108.50101470947266,48.99361801147461,28,8333,-7.3604822
montana,-108.23172760009766,48.99361801147461,28,8334,-7.3604822
montana,-108.0942153930664,48.999351501464844,28,8335,-7.3604822
montana,-107.87649536132812,48.99361801147461,28,8336,-7.3604822
montana,-107.68168640136719,48.99361801147461,28,8337,-7.3604822
montana,-107.44104766845703,48.999351501464844,28,8338,-7.3604822
montana,-107.27488708496094,48.99361801147461,28,8339,-7.3604822
montana,-107.18321228027344,48.999351501464844,28,8340,-7.3604822
montana,-107.05716705322266,48.99361801147461,28,8341,-7.3604822
montana,-106.86808776855469,48.999351501464844,28,8342,-7.3604822
montana,-106.63890075683594,48.999351501464844,28,8343,-7.3604822
montana,-106.43836975097656,48.999351501464844,28,8344,-7.3604822
montana,-106.23210144042969,48.999351501464844,28,8345,-7.3604822
montana,-106.1003189086914,48.999351501464844,28,8346,-7.3604822
montana,-106.00865173339844,49.00508117675781,28,8347,-7.3604822
montana,-105.84822082519531,48.999351501464844,28,8348,-7.3604822
montana,-105.6190414428711,48.999351501464844,28,8349,-7.3604822
montana,-105.38986206054688,49.00508117675781,28,8350,-7.3604822
montana,-105.16067504882812,49.00508117675781,28,8351,-7.3604822
montana,-105.05754089355469,48.999351501464844,28,8352,-7.3604822
montana,-104.94867706298828,49.00508117675781,28,8353,-7.3604822
montana,-104.75387573242188,49.00508117675781,28,8354,-7.3604822
montana,-104.50177001953125,49.00508117675781,28,8355,-7.3604822
montana,-104.24967193603516,48.999351501464844,28,8356,-7.3604822
montana,-104.04913330078125,48.999351501464844,28,8357,-7.3604822
nebraska,-104.06059265136719,43.00621032714844,29,8359,-6.3127956
nebraska,-103.51055145263672,42.994754791259766,29,8360,-6.3127956
nebraska,-103.00634765625,42.994754791259766,29,8361,-6.3127956
nebraska,-102.79435729980469,42.994754791259766,29,8362,-6.3127956
nebraska,-102.07816314697266,42.994754791259766,29,8363,-6.3127956
nebraska,-101.23018646240234,42.994754791259766,29,8364,-6.3127956
nebraska,-100.20458984375,42.994754791259766,29,8365,-6.3127956
nebraska,-99.53996276855469,42.994754791259766,29,8366,-6.3127956
nebraska,-99.26493835449219,42.994754791259766,29,8367,-6.3127956
nebraska,-98.51436614990234,42.994754791259766,29,8368,-6.3127956
nebraska,-98.5029067993164,42.994754791259766,29,8369,-6.3127956
nebraska,-98.47998046875,42.98329162597656,29,8370,-6.3127956
nebraska,-98.4685287475586,42.954647064208984,29,8371,-6.3127956
nebraska,-98.45706939697266,42.94318389892578,29,8372,-6.3127956
nebraska,-98.416961669921875,42.93172836303711,29,8373,-6.3127956
nebraska,-98.39404296875,42.92026901245117,29,8374,-6.3127956
nebraska,-98.33674621582031,42.89162063598633,29,8375,-6.3127956
nebraska,-98.31382751464844,42.87443161010742,29,8376,-6.3127956
nebraska,-98.29090881347656,42.88589096069336,29,8377,-6.3127956
nebraska,-98.233612060546875,42.85724639892578,29,8378,-6.3127956
nebraska,-98.18205261230469,42.84005355834961,29,8379,-6.3127956
nebraska,-98.13621520996094,42.8056755065918,29,8380,-6.3127956
nebraska,-98.07891082763672,42.77702713012695,29,8381,-6.3127956
nebraska,-98.02734375,42.77130126953125,29,8382,-6.3127956
nebraska,-97.97005462646484,42.754112243652344,29,8383,-6.3127956
nebraska,-97.92994689941406,42.77130126953125,29,8384,-6.3127956
nebraska,-97.89556884765625,42.794219970703125,29,8385,-6.3127956
nebraska,-97.872650146484375,42.834327697753906,29,8386,-6.3127956
nebraska,-97.84400177001953,42.84578323364258,29,8387,-6.3127956
nebraska,-97.80389404296875,42.84005355834961,29,8388,-6.3127956
nebraska,-97.76952362060547,42.834327697753906,29,8389,-6.3127956
nebraska,-97.73514556884766,42.85151290893555,29,8390,-6.3127956
nebraska,-97.6893081665039,42.82859420776367,29,8391,-6.3127956
nebraska,-97.66065216064453,42.834327697753906,29,8392,-6.3127956
nebraska,-97.63201141357422,42.834327697753906,29,8393,-6.3127956
nebraska,-97.59190368652344,42.84005355834961,29,8394,-6.3127956
nebraska,-97.52314758300781,42.85151290893555,29,8395,-6.3127956
nebraska,-97.47731018066406,42.84005355834961,29,8396,-6.3127956
nebraska,-97.43720245361328,42.84005355834961,29,8397,-6.3127956
nebraska,-97.40282440185547,42.85151290893555,29,8398,-6.3127956
nebraska,-97.36272430419922,42.862972259521484,29,8399,-6.3127956
nebraska,-97.33979797363281,42.862972259521484,29,8400,-6.3127956
nebraska,-97.29969024658203,42.85151290893555,29,8401,-6.3127956
nebraska,-97.2366714477539,42.84578323364258,29,8402,-6.3127956
nebraska,-97.22521209716797,42.834327697753906,29,8403,-6.3127956
nebraska,-97.2366714477539,42.817138671875,29,8404,-6.3127956
nebraska,-97.21947479248047,42.8056755065918,29,8405,-6.3127956
nebraska,-97.19083404541016,42.79994583129883,29,8406,-6.3127956
nebraska,-97.16217803955078,42.788490295410156,29,8407,-6.3127956
nebraska,-97.13926696777344,42.77702713012695,29,8408,-6.3127956
nebraska,-97.09915924072266,42.75983810424805,29,8409,-6.3127956
nebraska,-97.06478118896484,42.75983810424805,29,8410,-6.3127956
nebraska,-97.013214111328125,42.748382568359375,29,8411,-6.3127956
nebraska,-96.99029541015625,42.748382568359375,29,8412,-6.3127956
nebraska,-96.97883605957031,42.7254638671875,29,8413,-6.3127956
nebraska,-96.95591735839844,42.71973419189453,29,8414,-6.3127956
nebraska,-96.921539306640625,42.7254638671875,29,8415,-6.3127956
nebraska,-96.875701904296875,42.702545166015625,29,8416,-6.3127956
nebraska,-96.84132385253906,42.702545166015625,29,8417,-6.3127956
nebraska,-96.81267547607422,42.702545166015625,29,8418,-6.3127956
nebraska,-96.79548645019531,42.67962646484375,29,8419,-6.3127956
nebraska,-96.78975677490234,42.67962646484375,29,8420,-6.3127956
nebraska,-96.73819732666016,42.66816711425781,29,8421,-6.3127956
nebraska,-96.72673797607422,42.63951873779297,29,8422,-6.3127956
nebraska,-96.71527099609375,42.61087417602539,29,8423,-6.3127956
nebraska,-96.68663024902344,42.58222198486328,29,8424,-6.3127956
nebraska,-96.652252197265625,42.570762634277344,29,8425,-6.3127956
nebraska,-96.63506317138672,42.56503677368164,29,8426,-6.3127956
nebraska,-96.606414794921875,42.50774002075195,29,8427,-6.3127956
nebraska,-96.57776641845703,42.51919937133789,29,8428,-6.3127956
nebraska,-96.54338836669922,42.496280670166016,29,8429,-6.3127956
nebraska,-96.52046966552734,42.48482131958008,29,8430,-6.3127956
nebraska,-96.5090103149414,42.47336196899414,29,8431,-6.3127956
nebraska,-96.48036193847656,42.47336196899414,29,8432,-6.3127956
nebraska,-96.44025421142578,42.47336196899414,29,8433,-6.3127956
nebraska,-96.43452453613281,42.47336196899414,29,8434,-6.3127956
nebraska,-96.39441680908203,42.4619026184082,29,8435,-6.3127956
nebraska,-96.38868713378906,42.43898391723633,29,8436,-6.3127956
nebraska,-96.38868713378906,42.41606521606445,29,8437,-6.3127956
nebraska,-96.39441680908203,42.39887619018555,29,8438,-6.3127956
nebraska,-96.40587615966797,42.381690979003906,29,8439,-6.3127956
nebraska,-96.41161346435547,42.3530387878418,29,8440,-6.3127956
nebraska,-96.40587615966797,42.33012008666992,29,8441,-6.3127956
nebraska,-96.34857940673828,42.26709747314453,29,8442,-6.3127956
nebraska,-96.34284973144531,42.249908447265625,29,8443,-6.3127956
nebraska,-96.34857940673828,42.244178771972656,29,8444,-6.3127956
nebraska,-96.31993865966797,42.209800720214844,29,8445,-6.3127956
nebraska,-96.31993865966797,42.198341369628906,29,8446,-6.3127956
nebraska,-96.34284973144531,42.17542266845703,29,8447,-6.3127956
nebraska,-96.34284973144531,42.15823745727539,29,8448,-6.3127956
nebraska,-96.33712005615234,42.14677429199219,29,8449,-6.3127956
nebraska,-96.29701232910156,42.118125915527344,29,8450,-6.3127956
nebraska,-96.27983093261719,42.06656265258789,29,8451,-6.3127956
nebraska,-96.26263427734375,42.05510330200195,29,8452,-6.3127956
nebraska,-96.22826385498047,42.03218460083008,29,8453,-6.3127956
nebraska,-96.22252655029297,42.003536224365234,29,8454,-6.3127956
nebraska,-96.18242645263672,42.003536224365234,29,8455,-6.3127956
nebraska,-96.16523742675781,41.98634719848633,29,8456,-6.3127956
nebraska,-96.153778076171875,41.96915817260742,29,8457,-6.3127956
nebraska,-96.153778076171875,41.94623947143555,29,8458,-6.3127956
nebraska,-96.16523742675781,41.9175910949707,29,8459,-6.3127956
nebraska,-96.130859375,41.86029815673828,29,8460,-6.3127956
nebraska,-96.09648132324219,41.82592010498047,29,8461,-6.3127956
nebraska,-96.10221099853516,41.78008270263672,29,8462,-6.3127956
nebraska,-96.09075164794922,41.751434326171875,29,8463,-6.3127956
nebraska,-96.11940002441406,41.71705627441406,29,8464,-6.3127956
nebraska,-96.12512969970703,41.665489196777344,29,8465,-6.3127956
nebraska,-96.12512969970703,41.636844635009766,29,8466,-6.3127956
nebraska,-96.09648132324219,41.61965560913086,29,8467,-6.3127956
nebraska,-96.06783294677734,41.61965560913086,29,8468,-6.3127956
nebraska,-96.05064392089844,41.61965560913086,29,8469,-6.3127956
nebraska,-96.05064392089844,41.60246658325195,29,8470,-6.3127956
nebraska,-96.07929229736328,41.56808853149414,29,8471,-6.3127956
nebraska,-96.08502197265625,41.550899505615234,29,8472,-6.3127956
nebraska,-96.04491424560547,41.53371047973633,29,8473,-6.3127956
nebraska,-96.016265869140625,41.53371047973633,29,8474,-6.3127956
nebraska,-96.00481414794922,41.505062103271484,29,8475,-6.3127956
nebraska,-95.99907684326172,41.48787307739258,29,8476,-6.3127956
nebraska,-95.947509765625,41.459224700927734,29,8477,-6.3127956
nebraska,-95.93605041503906,41.44203567504883,29,8478,-6.3127956
nebraska,-95.9303207397461,41.41911697387695,29,8479,-6.3127956
nebraska,-95.92459869384766,41.384742736816406,29,8480,-6.3127956
nebraska,-95.92459869384766,41.36182403564453,29,8481,-6.3127956
nebraska,-95.9303207397461,41.350364685058594,29,8482,-6.3127956
nebraska,-95.92459869384766,41.338905334472656,29,8483,-6.3127956
nebraska,-95.90167236328125,41.32744598388672,29,8484,-6.3127956
nebraska,-95.8787612915039,41.31598663330078,29,8485,-6.3127956
nebraska,-95.87303161621094,41.31025695800781,29,8486,-6.3127956
nebraska,-95.8787612915039,41.293067932128906,29,8487,-6.3127956
nebraska,-95.90167236328125,41.258689880371094,29,8488,-6.3127956
nebraska,-95.90167236328125,41.21858215332031,29,8489,-6.3127956
nebraska,-95.89021301269531,41.17847442626953,29,8490,-6.3127956
nebraska,-95.88448333740234,41.16128921508789,29,8491,-6.3127956
nebraska,-95.87303161621094,41.13263702392578,29,8492,-6.3127956
nebraska,-95.8558349609375,41.098262786865234,29,8493,-6.3127956
nebraska,-95.87303161621094,41.07534408569336,29,8494,-6.3127956
nebraska,-95.87303161621094,41.04669952392578,29,8495,-6.3127956
nebraska,-95.87303161621094,41.02950668334961,29,8496,-6.3127956
nebraska,-95.838653564453125,40.97220993041992,29,8497,-6.3127956
nebraska,-95.82146453857422,40.94929122924805,29,8498,-6.3127956
nebraska,-95.82719421386719,40.932106018066406,29,8499,-6.3127956
nebraska,-95.82719421386719,40.90918731689453,29,8500,-6.3127956
nebraska,-95.8558349609375,40.851890563964844,29,8501,-6.3127956
nebraska,-95.84437561035156,40.81178283691406,29,8502,-6.3127956
nebraska,-95.86730194091797,40.76594543457031,29,8503,-6.3127956
nebraska,-95.87303161621094,40.74876022338867,29,8504,-6.3127956
nebraska,-95.86156463623047,40.72010803222656,29,8505,-6.3127956
nebraska,-95.83292388916016,40.691463470458984,29,8506,-6.3127956
nebraska,-95.792816162109375,40.66281509399414,29,8507,-6.3127956
nebraska,-95.76988983154297,40.639896392822266,29,8508,-6.3127956
nebraska,-95.76416015625,40.60551834106445,29,8509,-6.3127956
nebraska,-95.7527084350586,40.61124801635742,29,8510,-6.3127956
nebraska,-95.76416015625,40.59406280517578,29,8511,-6.3127956
nebraska,-95.7527084350586,40.5596809387207,29,8512,-6.3127956
nebraska,-95.71833038330078,40.531036376953125,29,8513,-6.3127956
nebraska,-95.68968200683594,40.50238800048828,29,8514,-6.3127956
nebraska,-95.64384460449219,40.439361572265625,29,8515,-6.3127956
nebraska,-95.62092590332031,40.38206481933594,29,8516,-6.3127956
nebraska,-95.63238525390625,40.324771881103516,29,8517,-6.3127956
nebraska,-95.563629150390625,40.307579040527344,29,8518,-6.3127956
nebraska,-95.53498077392578,40.2732048034668,29,8519,-6.3127956
nebraska,-95.48341369628906,40.26174545288086,29,8520,-6.3127956
nebraska,-95.46623229980469,40.21017837524414,29,8521,-6.3127956
nebraska,-95.41466522216797,40.1815299987793,29,8522,-6.3127956
nebraska,-95.39173889160156,40.12423324584961,29,8523,-6.3127956
nebraska,-95.4031982421875,40.078399658203125,29,8524,-6.3127956
nebraska,-95.340179443359375,40.02109909057617,29,8525,-6.3127956
nebraska,-95.3344497680664,40.02109909057617,29,8526,-6.3127956
nebraska,-95.35163116455078,40.01537322998047,29,8527,-6.3127956
nebraska,-95.79854583740234,40.00391387939453,29,8528,-6.3127956
nebraska,-96.0219955444336,40.00391387939453,29,8529,-6.3127956
nebraska,-96.2397232055664,39.9981803894043,29,8530,-6.3127956
nebraska,-96.45745086669922,40.00391387939453,29,8531,-6.3127956
nebraska,-96.81267547607422,40.00391387939453,29,8532,-6.3127956
nebraska,-96.90435028076172,40.00391387939453,29,8533,-6.3127956
nebraska,-97.374176025390625,40.00391387939453,29,8534,-6.3127956
nebraska,-97.81536102294922,40.00391387939453,29,8535,-6.3127956
nebraska,-97.94713592529297,40.0096435546875,29,8536,-6.3127956
nebraska,-98.279449462890625,40.00391387939453,29,8537,-6.3127956
nebraska,-98.51436614990234,40.00391387939453,29,8538,-6.3127956
nebraska,-98.71489715576172,40.00391387939453,29,8539,-6.3127956
nebraska,-99.07012939453125,40.00391387939453,29,8540,-6.3127956
nebraska,-99.16753387451172,39.9981803894043,29,8541,-6.3127956
nebraska,-99.63162994384766,39.9981803894043,29,8542,-6.3127956
nebraska,-99.63162994384766,40.00391387939453,29,8543,-6.3127956
nebraska,-100.18167114257812,40.00391387939453,29,8544,-6.3127956
nebraska,-100.7317123413086,40.00391387939453,29,8545,-6.3127956
nebraska,-100.76036071777344,40.0096435546875,29,8546,-6.3127956
nebraska,-101.31613159179688,40.0096435546875,29,8547,-6.3127956
nebraska,-101.40779876708984,40.00391387939453,29,8548,-6.3127956
nebraska,-102.05524444580078,40.0096435546875,29,8549,-6.3127956
nebraska,-102.06669616699219,40.34769058227539,29,8550,-6.3127956
nebraska,-102.06669616699219,40.439361572265625,29,8551,-6.3127956
nebraska,-102.06096649169922,40.691463470458984,29,8552,-6.3127956
nebraska,-102.06669616699219,40.70292282104492,29,8553,-6.3127956
nebraska,-102.06096649169922,40.74876022338867,29,8554,-6.3127956
nebraska,-102.06096649169922,41.00086212158203,29,8555,-6.3127956
nebraska,-102.61674499511719,41.006587982177734,29,8556,-6.3127956
nebraska,-102.65684509277344,41.006587982177734,29,8557,-6.3127956
nebraska,-103.373046875,41.006587982177734,29,8558,-6.3127956
nebraska,-103.5735855102539,41.006587982177734,29,8559,-6.3127956
nebraska,-104.06059265136719,41.006587982177734,29,8560,-6.3127956
nebraska,-104.06059265136719,41.396202087402344,29,8561,-6.3127956
nebraska,-104.06059265136719,41.562355041503906,29,8562,-6.3127956
nebraska,-104.06059265136719,41.699867248535156,29,8563,-6.3127956
nebraska,-104.05486297607422,41.997806549072266,29,8564,-6.3127956
nebraska,-104.06059265136719,42.61087417602539,29,8565,-6.3127956
nebraska,-104.06059265136719,43.00621032714844,29,8566,-6.3127956
nevada,-114.04151916503906,36.99588394165039,30,8568,-17.351501
nevada,-114.04724884033203,36.8411865234375,30,8569,-17.351501
nevada,-114.052978515625,36.210933685302734,30,8570,-17.351501
nevada,-114.08162689208984,36.13644790649414,30,8571,-17.351501
nevada,-114.11600494384766,36.09634017944336,30,8572,-17.351501
nevada,-114.13892364501953,36.03904724121094,30,8573,-17.351501
nevada,-114.20194244384766,36.02185821533203,30,8574,-17.351501
nevada,-114.26497650146484,36.027584075927734,30,8575,-17.351501
nevada,-114.3108139038086,36.044776916503906,30,8576,-17.351501
nevada,-114.32799530029297,36.113529205322266,30,8577,-17.351501
nevada,-114.3967514038086,36.13644790649414,30,8578,-17.351501
nevada,-114.4884262084961,36.13644790649414,30,8579,-17.351501
nevada,-114.55718231201172,36.15363693237305,30,8580,-17.351501
nevada,-114.64312744140625,36.14217758178711,30,8581,-17.351501
nevada,-114.7004165649414,36.119258880615234,30,8582,-17.351501
nevada,-114.73480224609375,36.10780334472656,30,8583,-17.351501
nevada,-114.7577133178711,36.06196594238281,30,8584,-17.351501
nevada,-114.73480224609375,36.01612854003906,30,8585,-17.351501
nevada,-114.73480224609375,35.958831787109375,30,8586,-17.351501
nevada,-114.71187591552734,35.912994384765625,30,8587,-17.351501
nevada,-114.68895721435547,35.88434600830078,30,8588,-17.351501
nevada,-114.7004165649414,35.79267501831055,30,8589,-17.351501
nevada,-114.7004165649414,35.712459564208984,30,8590,-17.351501
nevada,-114.68323516845703,35.666622161865234,30,8591,-17.351501
nevada,-114.6717758178711,35.60932922363281,30,8592,-17.351501
nevada,-114.66604614257812,35.54057312011719,30,8593,-17.351501
nevada,-114.66030883789062,35.500465393066406,30,8594,-17.351501
nevada,-114.66604614257812,35.454627990722656,30,8595,-17.351501
nevada,-114.62593841552734,35.408790588378906,30,8596,-17.351501
nevada,-114.6087417602539,35.35722732543945,30,8597,-17.351501
nevada,-114.59728240966797,35.28274154663086,30,8598,-17.351501
nevada,-114.58583068847656,35.23690414428711,30,8599,-17.351501
nevada,-114.5743637084961,35.17961120605469,30,8600,-17.351501
nevada,-114.60301971435547,35.122310638427734,30,8601,-17.351501
nevada,-114.64312744140625,35.10512161254883,30,8602,-17.351501
nevada,-114.63739013671875,35.01918029785156,30,8603,-17.351501
nevada,-115.67444610595703,35.83278274536133,30,8604,-17.351501
nevada,-115.89790344238281,36.004669189453125,30,8605,-17.351501
nevada,-117.18133544921875,36.98442459106445,30,8606,-17.351501
nevada,-117.84595489501953,37.477169036865234,30,8607,-17.351501
nevada,-118.4189224243164,37.883968353271484,30,8608,-17.351501
nevada,-119.1408462524414,38.39963150024414,30,8609,-17.351501
nevada,-119.32991790771484,38.53141403198242,30,8610,-17.351501
nevada,-119.57056427001953,38.69757080078125,30,8611,-17.351501
nevada,-119.86849212646484,38.90956115722656,30,8612,-17.351501
nevada,-119.99455261230469,38.989776611328125,30,8613,-17.351501
nevada,-120.00601196289062,39.06426239013672,30,8614,-17.351501
nevada,-120.00601196289062,39.11582565307617,30,8615,-17.351501
nevada,-120.00601196289062,39.16166305541992,30,8616,-17.351501
nevada,-120.00601196289062,39.31636428833008,30,8617,-17.351501
nevada,-119.99455261230469,39.442413330078125,30,8618,-17.351501
nevada,-120.00601196289062,39.70024490356445,30,8619,-17.351501
nevada,-120.00601196289062,41.201393127441406,30,8620,-17.351501
nevada,-120.00601196289062,42.0092658996582,30,8621,-17.351501
nevada,-119.37002563476562,42.0092658996582,30,8622,-17.351501
nevada,-119.30699920654297,42.0092658996582,30,8623,-17.351501
nevada,-118.2011947631836,42.0092658996582,30,8624,-17.351501
nevada,-117.0266342163086,42.0092658996582,30,8625,-17.351501
nevada,-115.0613784790039,42.0092658996582,30,8626,-17.351501
nevada,-114.3050765991211,42.0092658996582,30,8627,-17.351501
nevada,-114.04724884033203,42.003536224365234,30,8628,-17.351501
nevada,-114.04151916503906,41.006587982177734,30,8629,-17.351501
nevada,-114.04151916503906,40.12996292114258,30,8630,-17.351501
nevada,-114.03579711914062,39.900779724121094,30,8631,-17.351501
nevada,-114.04151916503906,39.539817810058594,30,8632,-17.351501
nevada,-114.04724884033203,38.668922424316406,30,8633,-17.351501
nevada,-114.04724884033203,38.588706970214844,30,8634,-17.351501
nevada,-114.04151916503906,38.14179992675781,30,8635,-17.351501
nevada,-114.04724884033203,37.608951568603516,30,8636,-17.351501
nevada,-114.04151916503906,36.99588394165039,30,8637,-17.351501
new hampshire,-72.47342681884766,42.73119354248047,31,8639,-7.9876041
new hampshire,-72.50208282470703,42.75983810424805,31,8640,-7.9876041
new hampshire,-72.530731201171875,42.794219970703125,31,8641,-7.9876041
new hampshire,-72.55364227294922,42.86870193481445,31,8642,-7.9876041
new hampshire,-72.530731201171875,42.908809661865234,31,8643,-7.9876041
new hampshire,-72.524993896484375,42.94318389892578,31,8644,-7.9876041
new hampshire,-72.50208282470703,42.966102600097656,31,8645,-7.9876041
new hampshire,-72.47342681884766,42.98902130126953,31,8646,-7.9876041
new hampshire,-72.45624542236328,43.023399353027344,31,8647,-7.9876041
new hampshire,-72.46769714355469,43.05204772949219,31,8648,-7.9876041
new hampshire,-72.45624542236328,43.07496643066406,31,8649,-7.9876041
new hampshire,-72.439056396484375,43.109344482421875,31,8650,-7.9876041
new hampshire,-72.44478607177734,43.13799285888672,31,8651,-7.9876041
new hampshire,-72.45051574707031,43.22393798828125,31,8652,-7.9876041
new hampshire,-72.439056396484375,43.269775390625,31,8653,-7.9876041
new hampshire,-72.4161376953125,43.32133865356445,31,8654,-7.9876041
new hampshire,-72.41040802001953,43.42447280883789,31,8655,-7.9876041
new hampshire,-72.38175201416016,43.55052185058594,31,8656,-7.9876041
new hampshire,-72.37602996826172,43.567710876464844,31,8657,-7.9876041
new hampshire,-72.347381591796875,43.59635925292969,31,8658,-7.9876041
new hampshire,-72.31873321533203,43.625003814697266,31,8659,-7.9876041
new hampshire,-72.3072738647461,43.63646697998047,31,8660,-7.9876041
new hampshire,-72.301544189453125,43.68230056762695,31,8661,-7.9876041
new hampshire,-72.28435516357422,43.70521926879883,31,8662,-7.9876041
new hampshire,-72.23851776123047,43.74532699584961,31,8663,-7.9876041
new hampshire,-72.215606689453125,43.77397537231445,31,8664,-7.9876041
new hampshire,-72.19268035888672,43.8026237487793,31,8665,-7.9876041
new hampshire,-72.18122100830078,43.82554244995117,31,8666,-7.9876041
new hampshire,-72.18122100830078,43.859920501708984,31,8667,-7.9876041
new hampshire,-72.1296615600586,43.92867660522461,31,8668,-7.9876041
new hampshire,-72.11246490478516,43.95732116699219,31,8669,-7.9876041
new hampshire,-72.10100555419922,43.98596954345703,31,8670,-7.9876041
new hampshire,-72.10673522949219,44.00315856933594,31,8671,-7.9876041
new hampshire,-72.08955383300781,44.031803131103516,31,8672,-7.9876041
new hampshire,-72.06089782714844,44.066184997558594,31,8673,-7.9876041
new hampshire,-72.04371643066406,44.0833740234375,31,8674,-7.9876041
new hampshire,-72.0379867553711,44.14066696166992,31,8675,-7.9876041
new hampshire,-72.04944610595703,44.1635856628418,31,8676,-7.9876041
new hampshire,-72.032257080078125,44.20369338989258,31,8677,-7.9876041
new hampshire,-72.02652740478516,44.260990142822266,31,8678,-7.9876041
new hampshire,-72.00933837890625,44.28963851928711,31,8679,-7.9876041
new hampshire,-71.99214935302734,44.312557220458984,31,8680,-7.9876041
new hampshire,-71.95777130126953,44.32974624633789,31,8681,-7.9876041
new hampshire,-71.86609649658203,44.33547592163086,31,8682,-7.9876041
new hampshire,-71.83744812011719,44.34120178222656,31,8683,-7.9876041
new hampshire,-71.80879974365234,44.358394622802734,31,8684,-7.9876041
new hampshire,-71.77442169189453,44.38703918457031,31,8685,-7.9876041
new hampshire,-71.75150299072266,44.398502349853516,31,8686,-7.9876041
new hampshire,-71.69420623779297,44.42142105102539,31,8687,-7.9876041
new hampshire,-71.64836883544922,44.45006561279297,31,8688,-7.9876041
new hampshire,-71.60253143310547,44.49590301513672,31,8689,-7.9876041
new hampshire,-71.59107971191406,44.513092041015625,31,8690,-7.9876041
new hampshire,-71.579620361328125,44.55319595336914,31,8691,-7.9876041
new hampshire,-71.56242370605469,44.58184814453125,31,8692,-7.9876041
new hampshire,-71.55097198486328,44.59903335571289,31,8693,-7.9876041
new hampshire,-71.56815338134766,44.63914108276367,31,8694,-7.9876041
new hampshire,-71.625457763671875,44.74800491333008,31,8695,-7.9876041
new hampshire,-71.59107971191406,44.79956817626953,31,8696,-7.9876041
new hampshire,-71.5280532836914,44.89124298095703,31,8697,-7.9876041
new hampshire,-71.5280532836914,44.925621032714844,31,8698,-7.9876041
new hampshire,-71.54524230957031,44.982913970947266,31,8699,-7.9876041
new hampshire,-71.533782958984375,45.00010299682617,31,8700,-7.9876041
new hampshire,-71.50513458251953,45.011566162109375,31,8701,-7.9876041
new hampshire,-71.487945556640625,45.05167007446289,31,8702,-7.9876041
new hampshire,-71.48221588134766,45.0688591003418,31,8703,-7.9876041
new hampshire,-71.4363784790039,45.13188552856445,31,8704,-7.9876041
new hampshire,-71.4020004272461,45.20064163208008,31,8705,-7.9876041
new hampshire,-71.40773010253906,45.217830657958984,31,8706,-7.9876041
new hampshire,-71.43064880371094,45.24647521972656,31,8707,-7.9876041
new hampshire,-71.4020004272461,45.257938385009766,31,8708,-7.9876041
new hampshire,-71.36762237548828,45.263668060302734,31,8709,-7.9876041
new hampshire,-71.31605529785156,45.29804229736328,31,8710,-7.9876041
new hampshire,-71.28740692138672,45.303775787353516,31,8711,-7.9876041
new hampshire,-71.264495849609375,45.303775787353516,31,8712,-7.9876041
new hampshire,-71.23011016845703,45.275123596191406,31,8713,-7.9876041
new hampshire,-71.19000244140625,45.26939392089844,31,8714,-7.9876041
